 * Serving Flask app 'app'
 * Debug mode: on
[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
[33mPress CTRL+C to quit[0m
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 324-736-023
127.0.0.1 - - [20/May/2026 10:53:52] "[31m[1mGET /api/admin/health HTTP/1.1[0m" 401 -
127.0.0.1 - - [20/May/2026 10:55:52] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:52] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:55:52] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:52] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:53] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:53] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:53] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:53] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:53] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:53] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:53] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:53] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:54] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:54] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:54] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:54] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:54] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:54] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:54] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:54] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:54] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:54] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:54] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:55] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:56] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:56] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:56] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:56] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:56] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:56] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:56] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:56] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:55:56] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:55:56] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:56] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:56] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:56] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:57] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:57] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:57] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:57] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:57] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:57] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:57] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:57] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:57] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:57] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:57] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:58] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:58] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:58] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:58] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:58] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:59] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:59] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:59] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:59] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:59] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:59] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:59] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:59] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:59] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:59] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:55:59] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:00] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:00] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:00] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:00] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:00] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:00] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:00] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:00] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:00] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:01] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:01] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:01] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:01] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:01] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:01] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:01] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:01] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:01] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:01] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:02] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:56:02] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:02] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:02] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:02] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:02] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:02] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:02] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:03] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:03] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:03] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:03] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:03] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:04] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:56:04] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:04] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:04] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:04] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:04] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:04] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:04] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:04] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:56:04] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:05] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:56:06] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:06] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:07] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:08] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:09] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:10] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:11] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:12] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/profile HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:56:13] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "[31m[1mPOST /api/results HTTP/1.1[0m" 400 -
127.0.0.1 - - [20/May/2026 10:56:13] "POST /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/subscriptions HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/auth/me HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/elections HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/managers HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/payment-history HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/results HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/stations HTTP/1.1" 200 -
127.0.0.1 - - [20/May/2026 10:56:13] "GET /api/profile HTTP/1.1" 200 -
